Publication Year,Month,Category,college,Research field ,Title,Source Title
2023,August,WOS,College of Computer and Information Sciences,Scientific,Accelerating SARS-CoV-2 Vaccine Development: Leveraging Novel Hybrid Deep Learning Models and Bioinformatics Analysis for Epitope Selection and Classification,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE
2023,August,WOS,College of Computer and Information Sciences,Scientific,Accurate Prediction of Anxiety Levels in Asian Countries Using a Fuzzy Expert System,BIOENGINEERING-BASEL
2023,August,WOS,College of Computer and Information Sciences,Scientific,An Adaptive Fatigue Detection System Based on 3D CNNs and Ensemble Models,SCIENTIFIC REPORTS
2023,August,WOS,College of Computer and Information Sciences,Scientific,An Automated Deep Learning Approach for Spine Segmentation and Vertebrae Recognition Using Computed Tomography Images,FRONTIERS IN ENERGY RESEARCH
2023,August,WOS,College of Computer and Information Sciences,Scientific,An efficient deep learning model for brain tumour detection with privacy preservation,FRONTIERS IN ENERGY RESEARCH
2023,August,WOS,College of Computer and Information Sciences,Scientific,An improved hybrid framework for brain tumor detection,SENSORS
2023,August,WOS,College of Computer and Information Sciences,Scientific,An Intelligent Framework for Cyber-Physical Satellite System and IoT-Aided Aerial Vehicle Security Threat Detection,DIAGNOSTICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,An optimized machine learning method for predicting wogonin therapy for the treatment of pulmonary hypertension,FRONTIERS IN ENERGY RESEARCH
2023,August,WOS,College of Computer and Information Sciences,Scientific,Analysis of EPON-WiMAX and EPON-LTE integrated networks with power consumption modeling,ADVANCES IN ENGINEERING SOFTWARE
2023,August,WOS,College of Computer and Information Sciences,Scientific,Anomaly Detection in Pedestrian Walkways for Intelligent Transportation System Using Federated Learning and Harris Hawks Optimizer on Remote Sensing Images,SUSTAINABILITY
2023,August,WOS,College of Computer and Information Sciences,Scientific,Breast Cancer Classification Depends on the Dynamic Dipper Throated Optimization Algorithm,ALEXANDRIA ENGINEERING JOURNAL
2023,August,WOS,College of Computer and Information Sciences,Scientific,Classification of Diabetes Using Feature Selection and Hybrid Al-Biruni Earth Radius and Dipper Throated Optimization,BIOENGINEERING-BASEL
2023,August,WOS,College of Computer and Information Sciences,Scientific,Comparative analysis of metaheuristic load balancing algorithms for efficient load balancing in cloud computing,JOURNAL OF SIGNAL PROCESSING SYSTEMS FOR SIGNAL IMAGE AND VIDEO TECHNOLOGY
2023,August,WOS,College of Computer and Information Sciences,Scientific,Comprehensive Learning Strategy Enhanced Chaotic Whale Optimization for High-dimensional Feature Selection,SENSORS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Cost-Effective Resources for Computing Approximation Queries in Mobile Cloud Computing Infrastructure,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE
2023,August,WOS,College of Computer and Information Sciences,Scientific,Design and Selection of Inductor Current Feedback for the Sliding-Mode Controlled Hybrid Boost Converter,BIOMEDICAL SIGNAL PROCESSING AND CONTROL
2023,August,WOS,College of Computer and Information Sciences,Scientific,"Photocatalytic activity of sol-gel self-combustion derived MCr2O4 (M= Mg, Ni) spinel chromites for photodegradation of organic dyes",SUSTAINABILITY
2023,August,WOS,College of Computer and Information Sciences,Scientific,Requirement Change Prediction Model for Small Software Systems,ENERGIES
2023,August,WOS,College of Computer and Information Sciences,Scientific,Scale-adaptive model for detection and grading of age-related macular degeneration from color retinal fundus images,JOURNAL OF KING SAUD UNIVERSITY-COMPUTER AND INFORMATION SCIENCES
2023,August,WOS,College of Computer and Information Sciences,Scientific,Sentiment Analysis Technique for Textual Reviews Using Neutrosophic Set Theory in the Multi-Criteria Decision- Making System,SUSTAINABILITY
2023,August,WOS,College of Computer and Information Sciences,Scientific,"Arabic translation and cultural adaptation of sedentary behavior, dietary habits, and preclinical mobility limitation questionnaires: A cognitive interview study",DIAGNOSTICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Comprehensive assessment of physical activity policies and initiatives in Saudi Arabia 2016-2022,DIAGNOSTICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Cultural and linguistic appropriateness of a web-based breastfeeding educational resource for Saudi women: Consensus development conference approach,SCIENTIFIC REPORTS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Erucic acid ameliorates the lipopolysaccharide-induced memory deficit in rats through inhibited inflammation cytokines expression/caspase 3/NF-& kappa;B pathways,DIGITAL SIGNAL PROCESSING
2023,August,WOS,College of Computer and Information Sciences,Scientific,Prevalence of lower back pain and its associations with lifestyle behaviors among college students in Saudi Arabia,HELIYON
2023,August,WOS,College of Computer and Information Sciences,Scientific,Gene expression profiles and spatial localisation of dystrophin isoforms in developing and adult human brain,JOURNAL OF OPTICS-INDIA
2023,August,WOS,College of Computer and Information Sciences,Scientific,Impacts of different triathlon races on systemic cytokine profile and metabolic parameters in healthy individuals: a systematic review,SUSTAINABILITY
2023,August,WOS,College of Computer and Information Sciences,Scientific,Public policies to increase physical activity and reduce sedentary behavior: a narrative synthesis of “reviews of reviews”,SENSORS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Clinical Outcomes of Anticoagulant Therapy in COVID-19 Patients with Pre-Existing Cardiovascular Diseases: A Systematic Review,TRANSACTIONS ON EMERGING TELECOMMUNICATIONS TECHNOLOGIES
2023,August,WOS,College of Computer and Information Sciences,Scientific,Frequency and Seasonal Variations of Viruses Causing Respiratory Tract Infections in Children Pre- and Post-COVID-19 Pandemic in Riyadh (2017-2022),SUSTAINABILITY
2023,August,WOS,College of Computer and Information Sciences,Scientific,Legal and Bioethical Educational Module in Saudi Board of Emergency Medicine: A Qualitative Need Assessment ,MOBILE NETWORKS & APPLICATIONS
2023,August,WOS,College of Computer and Information Sciences,Scientific,"prevalence of pelvic floor dysfunction: a Saudi national survey (vol 22, 1, 2022)",MULTIMEDIA TOOLS AND APPLICATIONS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Seizure Burden and Neurologic Outcomes After Neonatal Encephalopathy,MATHEMATICS
2023,August,WOS,College of Computer and Information Sciences,Scientific,Osteoid Osteoma of the Proximal Humerus: A Case Report and Literature Review,SENSORS
2023,August,scopus,College of Computer and Information Sciences,Scientific,Effectiveness of intra-thecal methotrexate in refractory Anti-N-methyl-d-aspartate receptor encephalitis,IEEE Access
2023,August,scopus,College of Computer and Information Sciences,Scientific,Public policies to increase physical activity and reduce sedentary behavior: a narrative synthesis of reviews of reviews,Lecture Notes in Networks and Systems
2023,August,scopus,College of Computer and Information Sciences,Scientific,Generalized morphea following COVID-19 vaccine: Case report and literature review,Optik
2023,August,scopus,College of Computer and Information Sciences,Scientific,Dermatology residents as educators: a qualitative study of identity formation,IEEE Access
2023,August,scopus,College of Computer and Information Sciences,Scientific,Diminishing benefits of urban living for children and adolescents’ growth and development,Computer Systems Science and Engineering
2023,August,scopus,College of Computer and Information Sciences,Scientific,"To Sir, With Love",Journal of Ambient Intelligence and Humanized Computing
2023,August,scopus,College of Computer and Information Sciences,Scientific,A scoping review on the impact of the COVID-19 pandemic on physical activity and sedentary behavior in Saudi Arabia,"Building Secure Business Models Through Blockchain Technology: Tactics, Methods, Limitations, and Performance"
2023,August,scopus,College of Computer and Information Sciences,Scientific,Interventions for reducing late-onset sepsis in neonates: an umbrella review,"Computers, Materials and Continua"
2023,August,scopus,College of Computer and Information Sciences,Scientific,Pharyngeal flap in velopharyngeal insufficiency; to Ward or ICU?,IEEE Access
2023,August,scopus,College of Computer and Information Sciences,Scientific,Effect of Local Antibiotic Prophylaxis on Postoperative Deep Infection in Fracture Surgery: A Systematic Review and Meta-Analysis,Computers and Security
2023,August,scopus,College of Computer and Information Sciences,Scientific,Hydrothermally Synthesized Fluorine Added O3-NaFe1-xMgxO2 Cathodes for Sodium Ion Batteries,"Proceedings of the 2023 IEEE International Conference on Advanced Systems and Emergent Technologies, IC_ASET 2023"
2023,August,scopus,College of Computer and Information Sciences,Scientific,Diagnosis and Management of Alopecia Areata: A Saudi Expert Consensus Statement (2023),IEEE Access
2023,August,scopus,College of Computer and Information Sciences,Scientific,Expanding the allelic spectrum of ELOVL4-related autosomal recessive neuro-ichthyosis,IEEE Access
2023,August,scopus,College of Computer and Information Sciences,Scientific,Intraosseous extension of supraspinatus calcific tendonitis in a young patient with severe shoulder pain: a rare case report,Environmental Research
2023,August,scopus,College of Computer and Information Sciences,Scientific,The Perspective of the General Population in Saudi Arabia towards Do-Not-Resuscitate (DNR) Orders: A Cross-Sectional Study,IEEE Access
2023,August,scopus,College of Computer and Information Sciences,Scientific,Awareness and acceptance of teleclinic services during COVID-19 in the general population in Riyadh: Cross-sectional study,International Journal of Fuzzy Systems
2023,August,scopus,College of Computer and Information Sciences,Scientific,Hemiepiphysiodesis for juvenile hallux valgus deformity: A systematic review,Lecture Notes in Networks and Systems
2023,August,scopus,College of Computer and Information Sciences,Scientific,Hemiepiphysiodesis for juvenile hallux valgus deformity: A systematic review,Heliyon
2023,August,scopus,College of Computer and Information Sciences,Scientific,"Cytotoxic Potential of Novel Quinoline Derivative: 11-(1,4-Bisaminopropylpiperazinyl)5-methyl-5H-indolo[2,3-b]quinoline against Different Cancer Cell Lines via Activation and Deactivation of the Expression of Some Proteins",PeerJ Computer Science
2023,August,scopus,College of Computer and Information Sciences,Scientific,Diagnosis and Management of Alopecia Areata: A Saudi Expert Consensus Statement (2023),"2023 International Conference on Disruptive Technologies, ICDT 2023"
